LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,SalePrice
75.0,10050,5,1955,1955,0.0,288.0,928.0,1216.0,0,1216,1.0,1,0,0,1.0,0,0,
60.0,11556,5,1953,2006,0.0,408.0,456.0,864.0,0,1154,0.0,1,1,0,1.0,63,0,
70.0,8078,5,1958,1958,260.0,0.0,1560.0,1560.0,0,1560,0.0,2,0,0,2.0,0,0,
60.0,10950,6,1952,1952,0.0,441.0,507.0,948.0,0,948,0.0,1,0,0,2.0,0,48,
68.0,7942,6,1953,1953,0.0,85.0,0.0,1040.0,0,1040,0.0,1,0,0,1.0,0,0,
71.0,8540,5,1956,2003,0.0,114.0,120.0,925.0,0,925,1.0,1,0,0,1.0,152,0,
55.0,7150,4,1955,1955,0.0,150.0,1040.0,1190.0,500,1540,1.0,1,0,0,1.0,0,0,
70.0,8400,5,1955,1955,0.0,793.0,130.0,923.0,0,925,1.0,1,0,2,1.0,81,0,
75.0,9532,4,1953,1953,0.0,595.0,156.0,1105.0,0,1647,1.0,1,0,1,1.0,225,0,
,15783,5,1952,1952,0.0,292.0,632.0,924.0,0,924,0.0,1,0,0,1.0,0,324,
60.0,14190,4,1890,2006,0.0,0.0,925.0,925.0,544,1544,0.0,2,0,0,0.0,231,0,
,12099,5,1953,2004,0.0,198.0,1018.0,1216.0,0,1728,1.0,1,0,1,1.0,200,0,
113.0,21281,5,1935,2007,0.0,0.0,666.0,666.0,1778,3086,0.0,3,1,0,3.0,0,208,
60.0,10284,4,1925,1993,0.0,1030.0,55.0,1151.0,436,1281,1.0,2,0,0,2.0,0,0,
60.0,10800,5,1895,1999,0.0,0.0,736.0,736.0,783,1534,0.0,1,1,0,0.0,0,112,
93.0,10090,7,1963,1999,364.0,242.0,0.0,725.0,616,1651,0.0,2,0,2,1.0,460,46,
75.0,8700,5,1961,1961,53.0,192.0,728.0,920.0,0,888,0.0,1,0,0,1.0,0,0,
66.0,8300,6,1968,1968,86.0,952.0,0.0,952.0,0,952,1.0,1,0,0,1.0,0,0,
60.0,7200,5,1950,1950,0.0,432.0,432.0,864.0,0,1238,0.0,1,1,1,1.0,0,171,
,7500,5,1959,2003,0.0,574.0,466.0,1040.0,0,1040,1.0,1,0,0,1.0,0,0,
70.0,7315,5,1958,1958,0.0,625.0,545.0,1170.0,0,1170,0.0,1,0,1,1.0,0,0,
70.0,7903,5,1960,1960,0.0,739.0,503.0,1242.0,0,1242,1.0,1,1,0,1.0,0,0,
80.0,8000,5,1960,1960,0.0,1098.0,125.0,1377.0,0,1377,1.0,1,0,2,1.0,0,0,
70.0,7000,5,1961,1961,0.0,0.0,0.0,0.0,0,925,0.0,1,0,0,1.0,0,0,
60.0,6600,5,1962,1962,0.0,110.0,312.0,864.0,0,864,0.0,1,0,0,1.0,58,0,
66.0,6760,5,1962,1962,0.0,734.0,162.0,896.0,0,936,1.0,1,0,1,1.0,24,90,
60.0,6978,5,1926,1980,0.0,0.0,850.0,850.0,0,960,0.0,1,0,0,2.0,0,0,
50.0,6000,6,1927,1950,0.0,276.0,569.0,845.0,430,1296,0.0,1,0,0,2.0,0,0,
56.0,4480,5,1922,1950,0.0,782.0,240.0,1022.0,0,1022,1.0,1,0,1,1.0,0,122,
56.0,3153,5,1920,1990,0.0,0.0,967.0,967.0,0,967,0.0,1,0,1,1.0,0,0,
60.0,7200,5,1940,1950,279.0,0.0,808.0,808.0,0,1072,0.0,1,0,2,2.0,0,0,
120.0,9000,5,1900,2006,0.0,130.0,550.0,680.0,494,1174,0.0,1,0,1,2.0,116,26,
50.0,5925,4,1900,1950,0.0,122.0,0.0,570.0,380,1141,0.0,1,0,0,1.0,0,0,
57.0,9639,4,1900,1950,0.0,0.0,1075.0,1075.0,642,1798,0.0,2,1,0,2.0,0,0,
,10337,8,1910,1999,0.0,0.0,725.0,725.0,863,1772,0.0,2,1,0,2.0,0,0,
53.0,9863,6,1927,1950,0.0,196.0,322.0,728.0,728,1642,0.0,1,1,1,1.0,0,0,
35.0,4571,5,1910,1950,0.0,168.0,448.0,616.0,616,1232,0.0,1,0,0,2.0,280,0,
56.0,8398,6,1910,1990,0.0,259.0,667.0,926.0,659,1650,0.0,2,0,0,2.0,128,103,
60.0,3600,5,1930,2005,0.0,316.0,371.0,687.0,671,1358,0.0,1,1,1,1.0,0,32,
75.0,13500,7,1879,1987,0.0,0.0,819.0,819.0,1142,2454,0.0,2,0,1,2.0,0,148,
52.0,8626,4,1956,1956,1.0,0.0,0.0,0.0,0,968,0.0,1,0,0,1.0,0,0,
76.0,11800,4,1949,2002,0.0,0.0,0.0,0.0,0,1382,0.0,2,0,1,1.0,0,40,
55.0,6854,5,1925,1994,0.0,317.0,212.0,756.0,144,1060,1.0,1,0,1,1.0,0,65,
55.0,8674,5,1950,1950,0.0,910.0,0.0,910.0,525,1435,1.0,1,0,0,1.0,0,33,
50.0,6125,5,1939,1998,0.0,306.0,422.0,728.0,546,1274,0.0,2,0,0,1.0,0,0,
50.0,6000,6,1939,1950,0.0,276.0,324.0,600.0,624,1232,0.0,1,1,2,1.0,0,0,
51.0,6120,5,1939,1950,0.0,0.0,884.0,884.0,0,884,0.0,1,0,0,1.0,0,0,
,6240,6,1938,1950,0.0,52.0,809.0,861.0,548,1409,1.0,1,1,1,2.0,225,0,
52.0,6240,5,1939,1952,0.0,48.0,624.0,672.0,423,1322,1.0,1,0,0,1.0,0,0,
52.0,6240,5,1930,1992,0.0,0.0,966.0,966.0,412,1426,0.0,1,0,1,1.0,174,0,
51.0,6120,5,1926,1950,0.0,351.0,405.0,756.0,378,1281,1.0,1,0,0,2.0,25,0,
47.0,7755,6,1918,1995,0.0,0.0,1100.0,1100.0,1164,2264,0.0,2,1,0,1.0,0,152,
60.0,8850,6,1920,1950,0.0,0.0,768.0,768.0,624,1376,0.0,1,0,0,2.0,0,54,
60.0,8550,5,1926,1950,0.0,0.0,750.0,750.0,356,1316,0.0,1,0,0,2.0,0,0,
,5700,7,1929,1990,0.0,336.0,336.0,672.0,672,1344,1.0,1,1,1,2.0,0,0,
40.0,5680,5,1901,1950,0.0,0.0,592.0,592.0,240,1173,0.0,2,0,0,1.0,0,25,
40.0,5680,5,1901,1950,0.0,0.0,969.0,969.0,245,1214,0.0,1,0,0,1.0,0,0,
120.0,13200,6,1963,1963,234.0,375.0,366.0,741.0,797,2294,0.0,3,0,1,2.0,0,110,
60.0,9780,7,1950,2005,0.0,354.0,224.0,976.0,976,1952,0.0,1,1,2,1.0,285,0,
60.0,10320,6,1915,1950,0.0,375.0,763.0,1138.0,1042,2180,0.0,1,1,1,2.0,0,0,
52.0,4330,4,1958,1958,0.0,681.0,0.0,808.0,477,1315,1.0,2,0,0,2.0,0,0,
60.0,10320,4,1910,1950,0.0,0.0,771.0,771.0,504,1484,0.0,2,0,0,1.0,14,211,
107.0,12888,7,1937,1980,0.0,288.0,717.0,1005.0,1005,2267,1.0,1,1,2,2.0,521,0,
59.0,4484,5,1942,1979,0.0,485.0,187.0,672.0,504,1282,1.0,1,0,0,1.0,0,88,
75.0,11235,5,1963,1963,0.0,925.0,0.0,925.0,0,999,1.0,1,0,0,1.0,40,176,
75.0,11235,5,1964,1980,30.0,785.0,635.0,1420.0,0,1452,1.0,1,0,1,2.0,92,0,
62.0,14299,4,1964,1964,0.0,513.0,348.0,1005.0,0,1005,1.0,1,0,0,2.0,0,0,
65.0,14149,5,1964,2001,50.0,68.0,190.0,980.0,0,1020,0.0,2,0,1,2.0,0,0,
,11677,5,1966,1966,442.0,249.0,30.0,1040.0,0,1040,1.0,1,0,0,1.0,0,90,
70.0,8425,5,1971,1990,0.0,748.0,20.0,768.0,0,868,1.0,1,0,0,2.0,138,0,
86.0,8665,5,1968,1968,89.0,168.0,420.0,876.0,0,897,0.0,1,0,0,1.0,0,0,
,8398,5,1967,1967,323.0,114.0,300.0,943.0,0,943,1.0,1,0,0,2.0,132,0,
,8169,5,1966,1966,0.0,216.0,261.0,912.0,0,912,1.0,1,0,0,1.0,204,0,
81.0,14175,5,1956,1998,0.0,386.0,332.0,1240.0,0,1375,1.0,1,0,1,1.0,0,0,
99.0,16779,5,1920,1996,356.0,267.0,404.0,671.0,1087,2654,0.0,3,0,1,2.0,128,570,
70.0,6960,7,1940,1998,0.0,258.0,422.0,680.0,504,1302,0.0,1,1,2,1.0,0,0,
91.0,11375,6,1954,1995,0.0,736.0,231.0,967.0,0,1299,0.0,1,0,1,2.0,81,0,
85.0,13770,5,1958,1998,340.0,190.0,95.0,1158.0,0,1176,1.0,1,0,2,1.0,0,0,
,9000,4,1945,1950,0.0,0.0,0.0,0.0,0,998,0.0,1,0,0,2.0,0,0,
,11075,6,1984,1984,136.0,299.0,0.0,1190.0,0,1522,0.0,2,0,1,2.0,0,77,
,17541,5,1948,2005,0.0,300.0,109.0,409.0,0,1325,0.0,2,0,1,2.0,0,42,
,22692,5,1953,1953,0.0,587.0,486.0,1073.0,0,1630,0.0,2,0,1,2.0,0,64,
84.0,17808,4,1946,1950,0.0,0.0,484.0,484.0,0,1242,0.0,1,0,0,1.0,0,0,
102.0,12671,6,1954,1994,300.0,353.0,935.0,1288.0,0,2422,0.0,3,0,2,2.0,0,63,
70.0,10512,6,1954,1954,0.0,491.0,497.0,988.0,638,1626,0.0,1,1,0,1.0,366,0,
60.0,5400,5,1958,1958,0.0,453.0,411.0,864.0,0,864,0.0,1,0,0,1.0,0,0,
,11515,4,1958,1994,0.0,0.0,0.0,0.0,0,943,0.0,1,0,0,1.0,0,0,
39.0,3869,5,1984,1984,149.0,283.0,0.0,1038.0,0,1038,0.0,2,0,0,1.0,0,105,
58.0,9280,5,1951,1951,0.0,557.0,785.0,1342.0,0,1342,1.0,1,0,0,1.0,0,0,
60.0,11100,5,1951,1994,0.0,1080.0,0.0,1080.0,400,1480,1.0,1,0,1,1.0,0,0,
50.0,7550,4,1920,1950,0.0,0.0,951.0,951.0,376,1362,0.0,2,0,0,1.0,0,0,
104.0,23920,6,1984,1984,0.0,0.0,1105.0,1105.0,717,1822,0.0,2,0,1,2.0,0,195,
75.0,9317,7,1994,2001,0.0,497.0,282.0,779.0,929,1958,1.0,2,1,1,2.0,202,93,
71.0,9178,8,2007,2007,306.0,0.0,1643.0,1643.0,0,1651,0.0,2,0,1,3.0,204,64,
93.0,10481,8,2006,2007,0.0,0.0,2140.0,2140.0,0,2140,0.0,2,1,0,3.0,136,32,
66.0,10235,8,2007,2007,306.0,0.0,1643.0,1643.0,0,1651,0.0,2,0,1,3.0,192,64,
75.0,11750,7,2005,2006,204.0,20.0,1526.0,1546.0,0,1546,0.0,2,0,0,3.0,144,42,
73.0,8760,8,2006,2006,132.0,36.0,1453.0,1489.0,0,1500,0.0,2,0,1,2.0,144,38,
64.0,7242,7,2005,2006,0.0,0.0,1270.0,1270.0,0,1270,0.0,2,0,0,2.0,0,96,
78.0,9316,7,2005,2006,0.0,0.0,879.0,879.0,916,1795,0.0,2,1,0,2.0,164,111,
,8883,7,1988,1988,360.0,608.0,0.0,929.0,927,1873,1.0,2,1,1,2.0,108,48,
155.0,20064,8,1976,1976,0.0,51.0,0.0,966.0,0,1743,2.0,0,1,2,2.0,646,0,
,14217,5,1994,1994,0.0,550.0,472.0,1022.0,0,1022,0.0,1,0,0,2.0,0,0,
57.0,10021,6,1997,2006,0.0,539.0,96.0,635.0,662,1308,1.0,2,1,0,2.0,142,54,
60.0,8428,5,1994,1994,0.0,420.0,570.0,990.0,0,990,1.0,1,0,0,1.0,256,0,
70.0,16561,5,1996,1996,0.0,549.0,548.0,1097.0,0,1097,1.0,1,1,0,1.0,306,0,
47.0,10820,7,1999,1999,0.0,342.0,646.0,988.0,885,1873,0.0,2,1,1,2.0,202,123,
43.0,12352,7,1998,1999,290.0,638.0,215.0,853.0,900,1753,1.0,2,1,1,2.0,0,74,
68.0,9543,7,2001,2001,0.0,0.0,845.0,845.0,845,1690,0.0,2,1,0,2.0,0,103,
,8826,7,2000,2000,144.0,841.0,144.0,985.0,857,1842,1.0,2,1,1,2.0,193,96,
97.0,11800,5,1974,1974,0.0,663.0,201.0,864.0,0,894,0.0,1,0,0,2.0,0,0,
59.0,8660,5,1976,1976,113.0,502.0,513.0,1015.0,0,1025,0.0,2,0,1,2.0,127,0,
72.0,9720,5,1977,1977,51.0,755.0,240.0,995.0,0,1009,0.0,2,0,1,2.0,0,0,
45.0,8982,5,1977,1977,0.0,539.0,501.0,1040.0,0,1040,0.0,1,1,0,2.0,0,0,
39.0,16300,5,1977,1977,0.0,60.0,399.0,876.0,0,907,1.0,1,0,0,1.0,0,0,
75.0,9675,5,1975,1975,0.0,330.0,102.0,864.0,0,879,0.0,1,0,0,2.0,0,80,
60.0,7200,5,1972,2000,0.0,671.0,193.0,864.0,0,864,1.0,1,0,0,2.0,155,0,
60.0,7200,4,1972,2006,0.0,385.0,0.0,385.0,0,875,0.0,1,0,0,2.0,352,0,
,11354,7,2000,2000,0.0,1412.0,261.0,1673.0,0,1673,1.0,2,0,1,2.0,306,113,
70.0,8749,7,2003,2003,0.0,654.0,325.0,979.0,940,1932,1.0,2,1,1,2.0,0,120,
65.0,8158,7,2002,2002,214.0,0.0,860.0,860.0,869,1729,0.0,2,1,0,2.0,386,63,
73.0,11927,8,1994,1995,519.0,408.0,683.0,1556.0,0,1592,0.0,2,0,1,2.0,120,35,
,12728,8,2001,2001,256.0,1198.0,333.0,1531.0,908,2439,1.0,2,1,1,2.0,184,121,
,15295,7,1996,2002,254.0,762.0,98.0,860.0,780,1992,1.0,2,1,2,2.0,225,32,
73.0,17227,8,1999,2000,158.0,915.0,426.0,1341.0,0,1341,1.0,1,1,1,2.0,240,84,
70.0,8145,7,2007,2007,0.0,0.0,738.0,738.0,738,1476,0.0,2,1,0,2.0,0,35,
65.0,8769,7,2005,2005,0.0,709.0,460.0,1169.0,0,1190,1.0,2,0,0,2.0,100,41,
64.0,8334,6,2006,2007,0.0,0.0,1330.0,1330.0,0,1330,0.0,2,0,1,2.0,0,23,
64.0,8333,7,2006,2006,0.0,0.0,738.0,738.0,753,1491,0.0,2,1,1,2.0,100,30,
64.0,9045,5,2005,2005,0.0,0.0,768.0,768.0,768,1536,0.0,2,1,0,2.0,0,40,
75.0,9825,5,1967,1967,162.0,936.0,0.0,936.0,0,936,1.0,1,0,1,1.0,405,0,
67.0,8308,4,1963,1963,20.0,132.0,115.0,1088.0,0,1088,0.0,1,0,0,2.0,0,0,
74.0,16287,5,1925,1950,0.0,130.0,666.0,901.0,450,1351,1.0,1,0,1,2.0,0,0,
80.0,8240,6,1960,1960,198.0,0.0,1179.0,1179.0,0,1179,0.0,1,0,0,2.0,0,0,
65.0,6285,6,1976,1976,0.0,504.0,456.0,960.0,0,1044,1.0,1,0,1,2.0,228,0,
,9555,5,1979,1979,0.0,0.0,0.0,0.0,1133,2233,0.0,2,1,0,2.0,0,0,
60.0,7023,5,2005,2006,0.0,611.0,123.0,734.0,674,1408,1.0,2,1,0,2.0,0,85,
128.0,39290,10,2008,2009,1224.0,4010.0,1085.0,5095.0,0,5095,1.0,2,1,2,3.0,546,484,
35.0,3675,6,2005,2005,76.0,467.0,80.0,547.0,0,1072,1.0,1,0,0,2.0,0,44,
64.0,6400,5,1959,2000,0.0,77.0,52.0,960.0,0,960,1.0,1,0,0,1.0,144,0,
74.0,6882,4,1955,1955,128.0,0.0,0.0,0.0,0,1152,0.0,2,0,0,0.0,0,0,
52.0,8741,5,1946,1950,0.0,0.0,1195.0,1195.0,0,1195,0.0,2,0,0,0.0,118,0,
62.0,10042,6,1920,1995,0.0,144.0,238.0,660.0,125,865,1.0,1,0,1,1.0,0,0,
60.0,8172,4,1955,1955,0.0,544.0,224.0,768.0,0,768,0.0,1,0,1,1.0,0,0,
60.0,8172,4,1955,1955,0.0,682.0,182.0,864.0,0,864,1.0,1,0,0,2.0,196,0,
60.0,10890,5,1923,1950,0.0,371.0,925.0,1296.0,1296,2592,2.0,2,0,0,0.0,0,742,
54.0,7223,5,1926,1950,0.0,319.0,971.0,1290.0,0,1422,0.0,1,0,0,1.0,0,0,
51.0,6821,6,1921,2005,0.0,113.0,538.0,651.0,539,1298,0.0,2,0,1,1.0,216,0,
63.0,4000,7,1930,1995,0.0,246.0,285.0,531.0,531,1098,1.0,1,0,1,1.0,0,0,
53.0,6720,6,1921,1950,0.0,0.0,585.0,585.0,585,1436,0.0,1,0,1,1.0,184,0,
53.0,7155,6,1926,1991,0.0,0.0,686.0,686.0,775,1461,0.0,1,0,1,1.0,0,0,
60.0,7230,7,1927,1992,0.0,0.0,851.0,851.0,851,1718,0.0,2,1,1,2.0,291,0,
126.0,13108,5,1951,1951,0.0,0.0,0.0,0.0,0,1226,0.0,1,1,1,2.0,174,24,
110.0,7810,4,1930,2003,0.0,189.0,741.0,930.0,525,1755,0.0,2,0,1,1.0,0,40,
79.0,6221,5,1941,1950,0.0,533.0,195.0,728.0,595,1355,0.0,2,0,0,2.0,0,0,
,25485,6,1960,1960,423.0,540.0,0.0,1560.0,0,1560,0.0,1,1,3,2.0,0,75,
,21579,6,1968,1968,0.0,813.0,675.0,1488.0,0,1488,0.0,2,0,2,2.0,0,0,
24.0,1782,6,1980,1980,0.0,330.0,186.0,516.0,516,1045,0.0,1,0,1,2.0,180,0,
,17871,4,1995,1996,0.0,0.0,1680.0,1680.0,0,1680,0.0,2,0,0,2.0,152,0,
35.0,3907,8,1988,1988,0.0,577.0,427.0,1004.0,0,1020,1.0,1,0,0,2.0,135,0,
,20693,7,1971,1971,652.0,434.0,1262.0,1696.0,0,1696,0.0,2,0,2,2.0,0,146,
70.0,18044,8,1986,1986,0.0,0.0,279.0,279.0,0,2726,0.0,2,1,1,2.0,216,64,
50.0,7000,6,1940,1950,0.0,375.0,345.0,720.0,495,1215,0.0,1,0,0,2.0,0,0,
50.0,7288,5,1925,2003,0.0,0.0,936.0,936.0,665,1601,0.0,2,0,0,0.0,0,0,
50.0,9060,5,1923,1999,0.0,548.0,311.0,859.0,886,1828,0.0,2,0,0,,174,0,
46.0,3672,5,1922,1950,0.0,0.0,816.0,816.0,0,816,0.0,1,0,0,1.0,0,0,
64.0,11067,2,1939,1950,0.0,0.0,0.0,0.0,0,845,0.0,1,0,0,1.0,48,0,
75.0,8250,5,1895,2006,0.0,0.0,957.0,957.0,957,1991,0.0,2,0,0,0.0,0,0,
65.0,6565,4,1957,1980,0.0,967.0,106.0,1073.0,0,1073,1.0,1,0,0,2.0,0,444,
60.0,6060,5,1930,2007,0.0,737.0,100.0,837.0,0,1001,0.0,1,0,0,1.0,154,0,
59.0,5568,8,2006,2007,473.0,1573.0,0.0,1573.0,0,1625,1.0,2,0,1,2.0,123,0,
,12150,6,1979,1979,0.0,1001.0,0.0,1001.0,0,1299,1.0,2,0,1,2.0,84,0,
80.0,10000,5,2002,2002,166.0,585.0,856.0,1441.0,0,1392,0.0,2,0,1,3.0,168,49,
44.0,12864,7,2002,2002,0.0,1392.0,17.0,1409.0,0,1409,1.0,1,1,1,2.0,0,144,
,9928,7,1991,1992,0.0,1239.0,215.0,1454.0,0,1478,1.0,2,0,1,2.0,114,22,
,8750,7,1975,1975,50.0,224.0,98.0,852.0,0,918,0.0,1,0,0,1.0,192,84,
82.0,8410,6,1974,1974,0.0,924.0,46.0,970.0,0,1026,1.0,1,0,1,2.0,193,0,
46.0,4054,7,1987,1987,352.0,949.0,552.0,1501.0,0,1501,1.0,2,0,2,2.0,240,0,
149.0,19958,6,1958,1995,1224.0,0.0,585.0,585.0,0,2279,0.0,2,1,1,2.0,274,0,
67.0,8368,7,2006,2007,0.0,0.0,1689.0,1689.0,0,1689,0.0,2,0,0,2.0,100,39,
68.0,8298,8,2006,2007,,583.0,963.0,1546.0,0,1564,0.0,2,0,1,2.0,132,0,
42.0,10331,7,1985,1985,0.0,215.0,970.0,1265.0,0,1240,0.0,2,0,0,2.0,232,0,
,6718,8,2001,2001,86.0,250.0,1017.0,1267.0,0,1312,0.0,2,0,0,2.0,256,28,
80.0,11305,8,2002,2002,886.0,1329.0,593.0,1922.0,0,1922,1.0,2,0,1,3.0,201,64,
,7777,6,1996,1996,203.0,0.0,1491.0,1491.0,0,1491,0.0,2,0,1,2.0,0,35,
,11800,7,2003,2004,94.0,766.0,356.0,1122.0,1340,2486,1.0,3,1,1,2.0,143,32,
85.0,12633,10,2006,2007,242.0,0.0,1824.0,1824.0,0,1824,0.0,2,0,1,3.0,160,36,
200.0,43500,3,1953,1953,0.0,0.0,0.0,0.0,0,2034,0.0,1,0,0,4.0,483,266,
62.0,6710,6,1996,1997,134.0,16.0,0.0,920.0,0,936,2.0,0,1,0,2.0,0,40,
21.0,1504,4,1972,1972,0.0,252.0,294.0,546.0,546,1092,0.0,1,1,0,1.0,0,0,
,1533,4,1970,1970,0.0,503.0,27.0,530.0,462,992,1.0,1,0,0,1.0,112,97,
21.0,1495,4,1970,1970,189.0,384.0,162.0,546.0,546,1092,0.0,1,1,0,0.0,0,64,
21.0,1890,4,1976,1976,0.0,0.0,546.0,546.0,546,1092,0.0,1,1,0,1.0,0,0,
72.0,9129,5,1977,1977,144.0,923.0,0.0,923.0,0,1008,1.0,1,0,1,2.0,201,66,
,15957,6,1977,1977,0.0,1148.0,96.0,1244.0,0,1356,2.0,2,0,1,2.0,1424,0,
61.0,33983,5,1977,1994,0.0,1112.0,48.0,1160.0,0,1676,1.0,1,1,2,2.0,690,90,
68.0,8286,5,1977,1977,0.0,531.0,185.0,716.0,716,1432,1.0,1,1,1,2.0,0,136,
50.0,6723,5,1971,1971,0.0,796.0,0.0,796.0,0,796,0.0,1,0,0,0.0,129,0,
124.0,27697,4,1961,1961,198.0,811.0,585.0,1396.0,0,1608,0.0,1,0,0,1.0,152,38,
,11000,5,1976,2003,0.0,1090.0,0.0,1090.0,0,1178,1.0,1,1,0,2.0,0,44,
65.0,11625,5,1983,1983,0.0,596.0,220.0,816.0,0,816,1.0,1,0,0,1.0,330,0,
62.0,10447,5,1984,1984,0.0,516.0,348.0,864.0,0,887,0.0,1,0,0,1.0,140,0,
,11027,6,1954,1954,28.0,468.0,171.0,1178.0,0,1293,1.0,2,0,0,2.0,280,0,
85.0,10533,6,1956,1956,244.0,773.0,235.0,1008.0,0,1024,1.0,1,0,2,1.0,0,0,
,11765,5,1957,1957,302.0,1127.0,490.0,1617.0,0,1797,0.0,1,1,1,3.0,0,0,
,39384,6,1957,1957,902.0,1110.0,595.0,1705.0,0,1390,1.0,1,1,2,2.0,0,189,
90.0,11727,7,1969,1969,434.0,0.0,1851.0,1851.0,0,1851,0.0,2,0,1,2.0,0,146,
60.0,8238,6,1997,1998,0.0,700.0,113.0,813.0,712,1525,1.0,2,1,1,2.0,421,72,
,13041,6,1995,1995,0.0,0.0,781.0,781.0,890,1671,0.0,2,1,1,2.0,0,84,
54.0,9783,6,1996,1996,0.0,0.0,821.0,821.0,955,1776,0.0,2,1,1,2.0,286,116,
50.0,13128,8,2005,2005,216.0,0.0,1074.0,1074.0,990,2064,0.0,2,1,1,2.0,0,119,
42.0,13751,7,2005,2006,248.0,60.0,1640.0,1700.0,512,2212,1.0,2,1,1,3.0,237,38,
68.0,13108,8,1994,1994,0.0,0.0,2062.0,2062.0,608,2687,0.0,2,1,0,2.0,168,12,
,8076,6,1993,1994,112.0,705.0,455.0,1160.0,0,1169,0.0,2,0,1,2.0,0,26,
30.0,3701,8,1987,1987,0.0,0.0,1191.0,1191.0,0,1204,0.0,2,0,0,2.0,120,70,
59.0,16023,9,2005,2006,600.0,1218.0,180.0,1398.0,1384,2798,1.0,3,1,1,3.0,182,37,
60.0,18062,10,2006,2006,662.0,0.0,1528.0,1528.0,1862,3390,0.0,3,1,1,3.0,204,34,
63.0,12292,9,2006,2006,184.0,205.0,889.0,1094.0,1371,2473,0.0,2,1,1,3.0,246,39,
82.0,16052,10,2006,2006,734.0,1206.0,644.0,1850.0,848,2698,1.0,2,1,1,3.0,250,0,
92.0,15922,9,2005,2006,550.0,0.0,1390.0,1390.0,1405,2795,0.0,3,1,1,3.0,272,102,
60.0,8147,9,2005,2005,230.0,1191.0,523.0,1714.0,0,1714,1.0,2,0,1,2.0,156,55,
90.0,18261,9,2005,2005,420.0,1416.0,494.0,1910.0,0,2000,1.0,2,1,2,3.0,351,102,
,10464,6,1980,1980,130.0,850.0,138.0,988.0,0,1102,1.0,1,0,1,2.0,140,22,
81.0,10530,7,1978,1978,68.0,0.0,945.0,945.0,912,1857,0.0,2,1,1,2.0,400,105,
,9927,7,1976,1976,252.0,1005.0,42.0,1047.0,0,1083,1.0,1,0,1,2.0,444,0,
75.0,9512,7,2005,2006,0.0,788.0,172.0,960.0,1358,2318,1.0,2,1,1,2.0,0,246,
81.0,10530,6,1975,2000,248.0,548.0,127.0,675.0,766,1875,0.0,3,0,1,2.0,48,28,
80.0,10000,6,1974,1974,176.0,755.0,348.0,1103.0,0,1103,0.0,2,0,0,2.0,295,84,
60.0,7200,4,1971,1971,0.0,20.0,224.0,864.0,0,874,0.0,1,0,0,2.0,63,0,
26.0,8773,6,2002,2002,0.0,951.0,536.0,1487.0,0,1419,1.0,2,0,0,2.0,196,68,
24.0,2760,6,1973,1973,514.0,0.0,525.0,525.0,567,1092,0.0,1,1,0,2.0,0,0,
24.0,2160,5,1973,1973,200.0,402.0,363.0,765.0,600,1365,0.0,1,1,1,2.0,0,36,
21.0,1890,6,1972,1972,380.0,282.0,212.0,494.0,536,1030,0.0,1,1,0,1.0,0,0,
21.0,1680,6,1972,1972,504.0,276.0,207.0,483.0,465,948,0.0,1,1,0,1.0,0,0,
21.0,1680,6,1972,1972,504.0,382.0,143.0,525.0,567,1092,0.0,1,1,0,1.0,352,0,
53.0,4043,6,1975,1975,0.0,727.0,186.0,1069.0,0,1069,0.0,2,0,1,2.0,0,55,
65.0,7514,5,1967,1975,0.0,373.0,462.0,943.0,0,1387,1.0,1,0,1,1.0,0,0,
24.0,2280,7,1976,1976,0.0,120.0,443.0,1055.0,0,1055,1.0,2,0,0,1.0,0,29,
24.0,2179,6,1976,1976,0.0,70.0,785.0,855.0,601,1456,0.0,2,1,1,2.0,0,28,
72.0,16387,9,2006,2006,215.0,1369.0,369.0,1738.0,851,2589,1.0,2,1,1,3.0,0,0,
110.0,16163,8,2004,2004,232.0,0.0,1618.0,1618.0,0,1618,0.0,2,0,1,3.0,0,0,
108.0,12228,7,2006,2006,206.0,0.0,1721.0,1721.0,0,1740,0.0,2,0,0,3.0,0,43,
120.0,14780,9,2005,2005,568.0,1505.0,363.0,1868.0,0,1868,1.0,2,0,1,3.0,354,56,
120.0,13975,9,2005,2006,525.0,0.0,1090.0,1090.0,1089,2206,0.0,2,1,1,3.0,148,95,
82.0,9942,9,2005,2006,385.0,1290.0,316.0,1606.0,466,2091,1.0,2,1,1,2.0,194,84,
103.0,12867,8,2005,2006,,0.0,1209.0,1209.0,1044,2253,0.0,2,1,1,2.0,243,142,
82.0,10672,8,2006,2006,0.0,0.0,1054.0,1054.0,1335,2389,0.0,2,1,1,3.0,176,64,
82.0,11643,8,2005,2006,142.0,880.0,644.0,1524.0,814,2358,1.0,2,1,1,3.0,120,34,
121.0,13758,9,2005,2006,430.0,1232.0,560.0,1792.0,0,1792,1.0,2,0,1,3.0,204,49,
131.0,14828,9,2004,2005,674.0,1383.0,397.0,1780.0,0,1780,1.0,2,0,1,3.0,144,68,
,13215,8,2004,2004,112.0,994.0,426.0,1420.0,488,1914,1.0,2,1,1,3.0,168,127,
